OrderID,ProductID,UnitPrice,Quantity,CostPrice,TotalLinePrice,TotalLineCost
1675,103151,899.85,2,556.5,1799.7,1113
1675,301221,764.85,2,634.83,1529.7,1269.66
1676,4106,13.95,1,12.87,13.95,12.87
1676,102181,1739.85,2,1444.08,3479.7,2888.16
1677,1103,14.5,3,12.04,43.5,36.12
1678,5301,11.9,2,9.88,23.8,19.76
1678,302201,479.85,3,398.28,1439.55,1194.84
1679,303152,329.85,1,260.23,329.85,260.23
1680,5401,14.5,1,12.04,14.5,12.04
1680,202161,539.85,1,448.08,539.85,448.08
1681,3304,21.9,2,18.18,43.8,36.36
1682,103181,899.85,3,556.5,2699.55,1669.5
1682,402002,274.35,2,199.99,548.7,399.98
1683,2203,41.9,3,25.5,125.7,76.5
1683,103221,899.85,1,556.5,899.85,556.5
1684,1104,14.5,2,12.04,29,24.08
1684,401001,281.85,2,233.94,563.7,467.88
1685,1111,16.5,3,15,49.5,45
1686,1105,14.5,1,12.04,14.5,12.04
1686,5201,33.9,1,21.14,33.9,21.14
1686,6403,15,1,12.45,15,12.45
1687,5205,33.9,1,21.14,33.9,21.14
1687,401001,281.85,3,233.94,845.55,701.82
1688,301161,764.85,2,634.83,1529.7,1269.66
1688,301201,764.85,3,634.83,2294.55,1904.49
1689,201161,790.73,3,556.5,2372.19,1669.5
1689,301151,764.85,1,634.83,764.85,634.83
1689,302201,479.85,2,398.28,959.7,796.56
1690,1111,16.5,2,15,33,30
1690,303151,329.85,2,260.23,659.7,520.46
1691,5207,33.9,3,21.14,101.7,63.42
1692,1104,14.5,1,12.04,14.5,12.04
1692,3303,19.9,1,14.5,19.9,14.5
1692,4106,15.5,2,12.87,31,25.74
1693,2207,53.9,1,44.74,53.9,44.74
1694,5208,33.9,3,21.14,101.7,63.42
1695,302202,479.85,2,398.28,959.7,796.56
1696,5301,11.9,2,9.88,23.8,19.76
1697,1103,14.5,1,12.04,14.5,12.04
1697,1104,14.5,3,12.04,43.5,36.12
1697,2207,53.9,1,44.74,53.9,44.74
1698,4104,15.5,1,12.87,15.5,12.87
1698,5206,33.9,3,21.14,101.7,63.42
1698,303161,313.36,1,260.23,313.36,260.23
1699,5302,9.98,3,8.28,29.94,24.84
1700,402001,274.35,2,199.99,548.7,399.98
1701,5303,37.9,3,31.46,113.7,94.38
1702,301161,764.85,1,634.83,764.85,634.83
1703,5401,14.5,3,12.04,43.5,36.12
1704,5201,33.9,3,21.14,101.7,63.42
1704,303182,329.85,2,260.23,659.7,520.46
1705,2209,53.9,2,44.74,107.8,89.48
1705,2213,53.9,3,44.74,161.7,134.22
1706,1102,14.5,1,12.04,14.5,12.04
1706,3301,4.5,2,2.5,9,5
1706,303161,329.85,2,260.23,659.7,520.46
1707,103221,899.85,1,556.5,899.85,556.5
1707,201221,790.73,1,556.5,790.73,556.5
1707,301161,764.85,3,634.83,2294.55,1904.49
1708,5401,14.5,2,12.04,29,24.08
1708,7401,23.5,1,19.51,23.5,19.51
1709,2204,41.9,3,25.5,125.7,76.5
1709,303181,329.85,3,260.23,989.55,780.69
1709,303182,329.85,1,260.23,329.85,260.23
1710,301161,764.85,1,634.83,764.85,634.83
1710,303152,329.85,3,260.23,989.55,780.69
1710,401002,281.85,2,233.94,563.7,467.88
1711,2201,41.9,1,25.5,41.9,25.5
1711,3304,21.9,2,18.18,43.8,36.36
1711,302201,479.85,1,398.28,479.85,398.28
1712,5402,14.5,3,12.04,43.5,36.12
1713,5403,14.5,3,12.04,43.5,36.12
1714,1109,16.5,2,15,33,30
1715,6403,15,2,12.45,30,24.9
1715,301201,764.85,3,634.83,2294.55,1904.49
1716,5404,23.5,3,19.51,70.5,58.53
1717,5405,23.5,3,19.51,70.5,58.53
1718,101221,2939.85,3,2000.5,8819.55,6001.5
1718,102151,1739.85,3,1444.08,5219.55,4332.24
1718,301151,726.61,2,634.83,1453.22,1269.66
1719,6401,12,3,9.96,36,29.88
1720,1102,14.5,3,12.04,43.5,36.12
1720,1111,16.5,1,15,16.5,15
1720,103221,899.85,1,556.5,899.85,556.5
1721,2203,41.9,3,25.5,125.7,76.5
1721,3301,4.5,2,2.5,9,5
1721,5202,30.51,3,21.14,91.53,63.42
1722,103181,899.85,3,556.5,2699.55,1669.5
1723,401001,281.85,3,233.94,845.55,701.82
1724,5404,23.5,3,19.51,70.5,58.53
1724,202161,539.85,3,448.08,1619.55,1344.24
1725,3303,19.9,2,14.5,39.8,29
1725,202161,539.85,2,448.08,1079.7,896.16
1726,1109,16.5,2,15,33,30
1726,101221,2939.85,2,2000.5,5879.7,4001
1727,6402,9,2,7.47,18,14.94
1728,6403,15,2,12.45,30,24.9
1729,7401,23.5,2,19.51,47,39.02
1730,4104,14.73,3,12.87,44.19,38.61
1731,7402,23.5,2,19.51,47,39.02
1732,3302,17.5,2,10.25,35,20.5
1733,7403,36,3,29.88,108,89.64
1734,2202,41.9,3,25.5,125.7,76.5
1734,2206,41.9,2,25.5,83.8,51
1734,5208,33.9,2,21.14,67.8,42.28
1735,4106,13.95,3,12.87,41.85,38.61
1735,103221,854.86,1,556.5,854.86,556.5
1736,7404,36,2,29.88,72,59.76
1737,1105,14.5,1,12.04,14.5,12.04
1737,7402,23.5,3,19.51,70.5,58.53
1737,101171,2939.85,1,2000.5,2939.85,2000.5
1738,4106,15.5,3,12.87,46.5,38.61
1738,5403,14.5,3,12.04,43.5,36.12
1738,303152,313.36,3,260.23,940.08,780.69
1739,5205,33.9,3,21.14,101.7,63.42
1739,102221,1739.85,3,1444.08,5219.55,4332.24
1740,101151,2939.85,3,2000.5,8819.55,6001.5
1741,102171,1739.85,3,1444.08,5219.55,4332.24
1741,202201,539.85,2,448.08,1079.7,896.16
1741,303162,329.85,1,260.23,329.85,260.23
1742,1105,14.5,3,12.04,43.5,36.12
1742,2212,53.9,2,44.74,107.8,89.48
1742,103221,899.85,3,556.5,2699.55,1669.5
1743,1111,16.5,3,15,49.5,45
1743,302221,479.85,3,398.28,1439.55,1194.84
1744,1106,15.68,3,15,47.04,45
1744,103151,899.85,1,556.5,899.85,556.5
1744,303222,329.85,1,260.23,329.85,260.23
1745,101152,2939.85,2,2000.5,5879.7,4001
1746,2213,53.9,2,44.74,107.8,89.48
1746,101152,2939.85,2,2000.5,5879.7,4001
1746,302222,479.85,1,398.28,479.85,398.28
1747,4105,15.5,1,12.87,15.5,12.87
1747,303202,329.85,1,260.23,329.85,260.23
1747,303221,329.85,3,260.23,989.55,780.69
1748,1110,16.5,2,15,33,30
1748,5301,11.9,1,9.88,11.9,9.88
1748,102221,1739.85,1,1444.08,1739.85,1444.08
1749,101171,2939.85,3,2000.5,8819.55,6001.5
1750,2203,41.9,3,25.5,125.7,76.5
1750,103201,899.85,1,556.5,899.85,556.5
1751,3305,21.9,2,18.18,43.8,36.36
1751,101222,2645.87,3,2000.5,7937.61,6001.5
1752,302201,479.85,1,398.28,479.85,398.28
1752,302222,479.85,3,398.28,1439.55,1194.84
1752,303222,313.36,2,260.23,626.72,520.46
1753,101172,2939.85,2,2000.5,5879.7,4001
1754,5204,33.9,3,21.14,101.7,63.42
1754,101181,2939.85,1,2000.5,2939.85,2000.5
1754,103181,854.86,2,556.5,1709.72,1113
1755,2209,53.9,3,44.74,161.7,134.22
1755,7404,34.2,3,29.88,102.6,89.64
1756,3303,19.9,3,14.5,59.7,43.5
1756,302221,479.85,2,398.28,959.7,796.56
1757,2202,41.9,2,25.5,83.8,51
1757,102151,1739.85,1,1444.08,1739.85,1444.08
1758,101181,2939.85,3,2000.5,8819.55,6001.5
1759,101182,2939.85,2,2000.5,5879.7,4001
1760,1108,16.5,1,15,16.5,15
1761,3305,21.9,1,18.18,21.9,18.18
1761,202221,539.85,1,448.08,539.85,448.08
1761,303161,329.85,3,260.23,989.55,780.69
1762,101201,2939.85,2,2000.5,5879.7,4001
1763,2203,41.9,2,25.5,83.8,51
1763,301161,764.85,3,634.83,2294.55,1904.49
1764,5303,37.9,2,31.46,75.8,62.92
1764,7402,23.5,2,19.51,47,39.02
1764,201181,832.35,2,556.5,1664.7,1113
1765,101201,2939.85,2,2000.5,5879.7,4001
1765,103201,809.87,2,556.5,1619.74,1113
1765,303152,329.85,1,260.23,329.85,260.23
1766,2210,53.9,2,44.74,107.8,89.48
1767,1111,16.5,3,15,49.5,45
1767,101152,2939.85,1,2000.5,2939.85,2000.5
1768,5402,14.5,3,12.04,43.5,36.12
1768,101222,2645.87,2,2000.5,5291.74,4001
1768,303201,329.85,2,260.23,659.7,520.46
1769,2212,53.9,3,44.74,161.7,134.22
1769,3305,21.9,1,18.18,21.9,18.18
1769,302201,479.85,3,398.28,1439.55,1194.84
1770,2206,39.81,3,25.5,119.43,76.5
1770,6402,9,3,7.47,27,22.41
1770,101151,2792.86,1,2000.5,2792.86,2000.5
1771,5206,33.9,2,21.14,67.8,42.28
1772,2207,53.9,3,44.74,161.7,134.22
1772,5302,9.98,2,8.28,19.96,16.56
1773,101202,2939.85,3,2000.5,8819.55,6001.5
1774,5207,33.9,3,21.14,101.7,63.42
1774,5208,33.9,3,21.14,101.7,63.42
1774,103151,899.85,2,556.5,1799.7,1113
1775,1111,16.5,2,15,33,30
1775,2211,53.9,2,44.74,107.8,89.48
1776,5201,33.9,1,21.14,33.9,21.14
1776,101152,2939.85,2,2000.5,5879.7,4001
1777,101221,2939.85,3,2000.5,8819.55,6001.5
1778,302162,479.85,2,398.28,959.7,796.56
1779,2208,53.9,3,44.74,161.7,134.22
1779,3304,21.9,1,18.18,21.9,18.18
1779,302161,455.86,3,398.28,1367.58,1194.84
1780,2204,41.9,2,25.5,83.8,51
1781,7402,23.5,2,19.51,47,39.02
1781,303202,329.85,1,260.23,329.85,260.23
1782,5302,9.98,1,8.28,9.98,8.28
1782,5402,14.5,2,12.04,29,24.08
1782,201201,832.35,1,556.5,832.35,556.5
1783,2213,53.9,1,44.74,53.9,44.74
1783,5403,13.05,3,12.04,39.15,36.12
1783,402001,260.63,3,199.99,781.89,599.97
1784,101222,2939.85,3,2000.5,8819.55,6001.5
1785,302162,479.85,3,398.28,1439.55,1194.84
1786,3303,19.9,2,14.5,39.8,29
1786,101201,2939.85,2,2000.5,5879.7,4001
1786,303222,329.85,1,260.23,329.85,260.23
1787,5207,30.51,1,21.14,30.51,21.14
1787,5404,22.33,2,19.51,44.66,39.02
1787,103181,899.85,2,556.5,1799.7,1113
1788,5403,14.5,1,12.04,14.5,12.04
1788,302181,455.86,2,398.28,911.72,796.56
1788,302221,479.85,1,398.28,479.85,398.28
1789,5301,10.71,3,9.88,32.13,29.64
1789,101181,2939.85,1,2000.5,2939.85,2000.5
1789,202181,539.85,3,448.08,1619.55,1344.24
1790,301221,726.61,2,634.83,1453.22,1269.66
1791,5202,33.9,2,21.14,67.8,42.28
1791,5402,14.5,1,12.04,14.5,12.04
1791,303222,296.87,2,260.23,593.74,520.46
1792,1102,13.78,1,12.04,13.78,12.04
1792,103151,899.85,2,556.5,1799.7,1113
1793,102151,1739.85,3,1444.08,5219.55,4332.24
1794,2207,53.9,2,44.74,107.8,89.48
1794,2209,53.9,1,44.74,53.9,44.74
1794,303201,329.85,2,260.23,659.7,520.46
1795,3302,15.75,1,10.25,15.75,10.25
1795,302201,479.85,1,398.28,479.85,398.28
1796,2202,41.9,2,25.5,83.8,51
1797,5207,33.9,1,21.14,33.9,21.14
1797,102171,1739.85,1,1444.08,1739.85,1444.08
1798,5208,33.9,1,21.14,33.9,21.14
1798,301161,764.85,1,634.83,764.85,634.83
1799,2212,53.9,2,44.74,107.8,89.48
1799,401001,281.85,1,233.94,281.85,233.94
1800,202221,539.85,2,448.08,1079.7,896.16
1800,302182,431.87,1,398.28,431.87,398.28
1800,401001,281.85,1,233.94,281.85,233.94
1801,5202,32.21,2,21.14,64.42,42.28
1801,103171,899.85,3,556.5,2699.55,1669.5
1801,401002,281.85,2,233.94,563.7,467.88
1802,102171,1739.85,2,1444.08,3479.7,2888.16
1803,402002,274.35,3,199.99,823.05,599.97
1804,1103,14.5,2,12.04,29,24.08
1804,303222,329.85,2,260.23,659.7,520.46
1805,201221,832.35,3,556.5,2497.05,1669.5
1805,303152,296.87,2,260.23,593.74,520.46
1805,303162,329.85,1,260.23,329.85,260.23
1806,101151,2939.85,3,2000.5,8819.55,6001.5
1806,302202,479.85,2,398.28,959.7,796.56
1807,3301,4.5,1,2.5,4.5,2.5
1807,5206,33.9,3,21.14,101.7,63.42
1807,201201,749.12,2,556.5,1498.24,1113
1808,2215,51.21,3,44.74,153.63,134.22
1808,6403,15,2,12.45,30,24.9
1808,101202,2939.85,2,2000.5,5879.7,4001
1809,1111,16.5,1,15,16.5,15
1809,103181,899.85,2,556.5,1799.7,1113
1810,1103,14.5,2,12.04,29,24.08
1810,1105,14.5,2,12.04,29,24.08
1810,302222,431.87,1,398.28,431.87,398.28
1811,2205,41.9,3,25.5,125.7,76.5
1811,2213,53.9,1,44.74,53.9,44.74
1811,101201,2939.85,2,2000.5,5879.7,4001
1812,101202,2939.85,1,2000.5,2939.85,2000.5
1813,102181,1739.85,3,1444.08,5219.55,4332.24
1814,303202,329.85,2,260.23,659.7,520.46
1815,102201,1739.85,3,1444.08,5219.55,4332.24
1816,1111,15.68,3,15,47.04,45
1816,102221,1739.85,1,1444.08,1739.85,1444.08
1817,201161,832.35,3,556.5,2497.05,1669.5
1818,1104,14.5,1,12.04,14.5,12.04
1818,302202,479.85,1,398.28,479.85,398.28
1818,303152,329.85,2,260.23,659.7,520.46
1819,1107,16.5,2,15,33,30
1819,2203,41.9,2,25.5,83.8,51
1820,103201,899.85,2,556.5,1799.7,1113
1821,102151,1739.85,2,1444.08,3479.7,2888.16
1822,102221,1739.85,3,1444.08,5219.55,4332.24
1823,103151,899.85,2,556.5,1799.7,1113
1824,5203,33.9,1,21.14,33.9,21.14
1824,102221,1739.85,2,1444.08,3479.7,2888.16
1824,202161,539.85,1,448.08,539.85,448.08
1825,101152,2939.85,1,2000.5,2939.85,2000.5
1825,302162,479.85,2,398.28,959.7,796.56
1826,2210,53.9,1,44.74,53.9,44.74
1826,2212,53.9,3,44.74,161.7,134.22
1826,101221,2939.85,2,2000.5,5879.7,4001
1827,1104,14.5,1,12.04,14.5,12.04
1827,201161,832.35,1,556.5,832.35,556.5
1827,302162,479.85,3,398.28,1439.55,1194.84
1828,5202,33.9,2,21.14,67.8,42.28
1828,102201,1739.85,3,1444.08,5219.55,4332.24
1829,103171,899.85,2,556.5,1799.7,1113
1830,5405,23.5,2,19.51,47,39.02
1830,201161,832.35,1,556.5,832.35,556.5
1831,6402,8.55,1,7.47,8.55,7.47
1831,101202,2939.85,2,2000.5,5879.7,4001
1831,303221,329.85,1,260.23,329.85,260.23
1832,5205,33.9,3,21.14,101.7,63.42
1832,6401,12,1,9.96,12,9.96
1832,303151,329.85,3,260.23,989.55,780.69
1833,3304,19.71,1,18.18,19.71,18.18
1833,101201,2939.85,3,2000.5,8819.55,6001.5
1833,101221,2939.85,3,2000.5,8819.55,6001.5
1834,201221,832.35,1,556.5,832.35,556.5
1835,1108,16.5,2,15,33,30
1835,1110,16.5,1,15,16.5,15
1835,102201,1652.86,1,1444.08,1652.86,1444.08
1836,103181,899.85,2,556.5,1799.7,1113
1837,1102,14.5,2,12.04,29,24.08
1838,103201,899.85,3,556.5,2699.55,1669.5
1839,1105,14.5,3,12.04,43.5,36.12
1839,2206,41.9,3,25.5,125.7,76.5
1839,7403,36,2,29.88,72,59.76
1840,1106,15.68,3,15,47.04,45
1840,5204,33.9,3,21.14,101.7,63.42
1840,7401,23.5,2,19.51,47,39.02
1841,103221,899.85,2,556.5,1799.7,1113
1842,201161,832.35,2,556.5,1664.7,1113
1843,1110,16.5,3,15,49.5,45
1843,2206,39.81,1,25.5,39.81,25.5
1844,102151,1739.85,3,1444.08,5219.55,4332.24
1844,202181,539.85,2,448.08,1079.7,896.16
1845,3301,4.5,2,2.5,9,5
1845,5203,33.9,1,21.14,33.9,21.14
1845,6402,9,1,7.47,9,7.47
1846,102151,1739.85,2,1444.08,3479.7,2888.16
1847,201181,832.35,2,556.5,1664.7,1113
1848,102171,1739.85,1,1444.08,1739.85,1444.08
1848,201221,832.35,3,556.5,2497.05,1669.5
1849,2215,53.9,2,44.74,107.8,89.48
1850,1101,14.5,1,12.04,14.5,12.04
1850,7402,23.5,2,19.51,47,39.02
1851,3302,17.5,2,10.25,35,20.5
1852,5301,11.9,1,9.88,11.9,9.88
1852,101202,2939.85,2,2000.5,5879.7,4001
1853,201201,832.35,2,556.5,1664.7,1113
1854,101182,2645.87,3,2000.5,7937.61,6001.5
1854,102151,1565.87,1,1444.08,1565.87,1444.08
1855,1110,16.5,1,15,16.5,15
1855,5207,33.9,3,21.14,101.7,63.42
1855,102201,1739.85,2,1444.08,3479.7,2888.16
1856,2201,39.81,2,25.5,79.62,51
1856,2203,41.9,3,25.5,125.7,76.5
1856,101181,2939.85,3,2000.5,8819.55,6001.5
1857,201221,832.35,2,556.5,1664.7,1113
1858,4104,15.5,1,12.87,15.5,12.87
1858,101201,2939.85,1,2000.5,2939.85,2000.5
1859,5301,11.9,3,9.88,35.7,29.64
1859,302161,479.85,2,398.28,959.7,796.56
1860,2202,41.9,1,25.5,41.9,25.5
1860,2212,53.9,3,44.74,161.7,134.22
1860,302222,479.85,3,398.28,1439.55,1194.84
1861,103221,899.85,2,556.5,1799.7,1113
1862,2212,53.9,3,44.74,161.7,134.22
1863,102151,1739.85,1,1444.08,1739.85,1444.08
1864,4104,15.5,1,12.87,15.5,12.87
1864,202161,539.85,2,448.08,1079.7,896.16
1865,202161,539.85,3,448.08,1619.55,1344.24
1866,1111,16.5,2,15,33,30
1867,101202,2645.87,1,2000.5,2645.87,2000.5
1867,301161,726.61,3,634.83,2179.83,1904.49
1867,303162,329.85,2,260.23,659.7,520.46
1868,202181,539.85,3,448.08,1619.55,1344.24
1869,202201,539.85,3,448.08,1619.55,1344.24
1870,103181,899.85,2,556.5,1799.7,1113
1870,202201,539.85,1,448.08,539.85,448.08
1871,4102,13.5,3,9.99,40.5,29.97
1872,302162,479.85,2,398.28,959.7,796.56
1873,302222,479.85,2,398.28,959.7,796.56
1874,202221,539.85,2,448.08,1079.7,896.16
1875,301151,764.85,3,634.83,2294.55,1904.49
1876,302162,479.85,2,398.28,959.7,796.56
1876,303222,329.85,2,260.23,659.7,520.46
1877,2201,41.9,3,25.5,125.7,76.5
1877,2213,53.9,2,44.74,107.8,89.48
1877,202221,485.87,2,448.08,971.74,896.16
1878,101172,2939.85,3,2000.5,8819.55,6001.5
1878,101181,2939.85,1,2000.5,2939.85,2000.5
1879,4101,13.5,2,9.99,27,19.98
1879,302182,479.85,2,398.28,959.7,796.56
1879,303202,329.85,1,260.23,329.85,260.23
1880,1107,16.5,2,15,33,30
1881,102201,1739.85,2,1444.08,3479.7,2888.16
1882,1111,14.85,3,15,44.55,45
1882,4106,15.5,2,12.87,31,25.74
1882,6402,8.1,1,7.47,8.1,7.47
1883,5405,23.5,2,19.51,47,39.02
1883,102171,1739.85,2,1444.08,3479.7,2888.16
1884,5206,33.9,1,21.14,33.9,21.14
1884,7401,23.5,3,19.51,70.5,58.53
1884,102181,1739.85,1,1444.08,1739.85,1444.08
1885,5302,9.48,3,8.28,28.44,24.84
1885,102221,1739.85,3,1444.08,5219.55,4332.24
1885,302182,479.85,2,398.28,959.7,796.56
1886,301161,764.85,3,634.83,2294.55,1904.49
1887,301181,764.85,2,634.83,1529.7,1269.66
1888,301201,764.85,2,634.83,1529.7,1269.66
1889,301221,764.85,2,634.83,1529.7,1269.66
1890,2201,41.9,1,25.5,41.9,25.5
1890,2202,41.9,3,25.5,125.7,76.5
1890,303151,329.85,2,260.23,659.7,520.46
1891,1101,14.5,1,12.04,14.5,12.04
1891,302202,479.85,1,398.28,479.85,398.28
1892,2210,53.9,2,44.74,107.8,89.48
1892,101172,2792.86,3,2000.5,8378.58,6001.5
1892,101221,2939.85,3,2000.5,8819.55,6001.5
1893,101222,2939.85,2,2000.5,5879.7,4001
1893,301221,764.85,1,634.83,764.85,634.83
1894,303221,329.85,1,260.23,329.85,260.23
1895,2206,39.81,1,25.5,39.81,25.5
1895,301221,764.85,2,634.83,1529.7,1269.66
1896,4101,13.5,3,9.99,40.5,29.97
1896,103201,899.85,2,556.5,1799.7,1113
1896,303201,313.36,3,260.23,940.08,780.69
1897,301151,764.85,2,634.83,1529.7,1269.66
1898,1106,16.5,3,15,49.5,45
1899,302161,479.85,3,398.28,1439.55,1194.84
1900,302162,479.85,2,398.28,959.7,796.56
1901,3302,16.63,2,10.25,33.26,20.5
1901,4102,12.83,3,9.99,38.49,29.97
1901,401001,281.85,2,233.94,563.7,467.88
1902,1102,14.5,3,12.04,43.5,36.12
1902,301181,688.37,2,634.83,1376.74,1269.66
1903,302181,479.85,3,398.28,1439.55,1194.84
1904,5202,33.9,2,21.14,67.8,42.28
1904,303221,329.85,3,260.23,989.55,780.69
1905,302182,479.85,2,398.28,959.7,796.56
1906,302201,479.85,3,398.28,1439.55,1194.84
1907,2205,41.9,3,25.5,125.7,76.5
1907,6402,9,1,7.47,9,7.47
1908,4103,13.5,1,9.99,13.5,9.99
1908,303151,329.85,1,260.23,329.85,260.23
1909,2209,48.51,2,44.74,97.02,89.48
1909,5207,33.9,2,21.14,67.8,42.28
1910,5206,33.9,2,21.14,67.8,42.28
1910,202221,539.85,3,448.08,1619.55,1344.24
1911,302162,479.85,2,398.28,959.7,796.56
1912,2208,53.9,1,44.74,53.9,44.74
1912,101222,2792.86,2,2000.5,5585.72,4001
1912,102181,1739.85,3,1444.08,5219.55,4332.24
1913,1111,14.85,1,15,14.85,15
1914,5203,33.9,1,21.14,33.9,21.14
1914,103151,809.87,3,556.5,2429.61,1669.5
1915,1111,16.5,3,15,49.5,45
1915,5404,23.5,2,19.51,47,39.02
1915,303152,329.85,3,260.23,989.55,780.69
1916,2214,53.9,2,44.74,107.8,89.48
1916,5201,33.9,1,21.14,33.9,21.14
1916,303222,329.85,3,260.23,989.55,780.69
1917,5206,30.51,2,21.14,61.02,42.28
1917,302182,479.85,1,398.28,479.85,398.28
1917,303151,329.85,3,260.23,989.55,780.69
1918,5205,33.9,1,21.14,33.9,21.14
1918,301201,764.85,3,634.83,2294.55,1904.49
1919,5206,33.9,3,21.14,101.7,63.42
1919,302221,431.87,2,398.28,863.74,796.56
1919,303182,329.85,2,260.23,659.7,520.46
1920,201161,832.35,2,556.5,1664.7,1113
1921,302202,479.85,2,398.28,959.7,796.56
1922,303221,313.36,3,260.23,940.08,780.69
1923,4103,12.83,2,9.99,25.66,19.98
1923,103201,899.85,2,556.5,1799.7,1113
1924,2210,53.9,2,44.74,107.8,89.48
1924,5301,10.71,1,9.88,10.71,9.88
1924,103221,899.85,3,556.5,2699.55,1669.5
1925,1104,14.5,2,12.04,29,24.08
1925,7403,36,2,29.88,72,59.76
1925,201221,832.35,2,556.5,1664.7,1113
1926,302221,479.85,2,398.28,959.7,796.56
1927,5201,33.9,1,21.14,33.9,21.14
1927,102171,1739.85,3,1444.08,5219.55,4332.24
1928,102171,1739.85,3,1444.08,5219.55,4332.24
1929,6402,9,2,7.47,18,14.94
1929,301151,764.85,3,634.83,2294.55,1904.49
1929,303201,329.85,2,260.23,659.7,520.46
1930,2208,53.9,2,44.74,107.8,89.48
1931,202201,539.85,3,448.08,1619.55,1344.24
1931,301181,764.85,3,634.83,2294.55,1904.49
1931,301201,688.37,1,634.83,688.37,634.83
1932,7401,21.15,1,19.51,21.15,19.51
1932,303182,329.85,2,260.23,659.7,520.46
1933,5404,23.5,2,19.51,47,39.02
1934,2211,48.51,1,44.74,48.51,44.74
1934,101171,2939.85,1,2000.5,2939.85,2000.5
1934,103221,899.85,1,556.5,899.85,556.5
1935,302222,479.85,3,398.28,1439.55,1194.84
1936,303151,329.85,3,260.23,989.55,780.69
1937,101171,2792.86,3,2000.5,8378.58,6001.5
1938,2201,41.9,2,25.5,83.8,51
1939,202181,539.85,2,448.08,1079.7,896.16
1939,303221,329.85,1,260.23,329.85,260.23
1940,2202,41.9,2,25.5,83.8,51
1941,101201,2939.85,2,2000.5,5879.7,4001
1942,2213,53.9,3,44.74,161.7,134.22
1942,7403,36,2,29.88,72,59.76
1942,303202,329.85,1,260.23,329.85,260.23
1943,2205,39.81,1,25.5,39.81,25.5
1943,4106,15.5,1,12.87,15.5,12.87
1944,101202,2939.85,3,2000.5,8819.55,6001.5
1945,303152,329.85,3,260.23,989.55,780.69
1946,303161,329.85,3,260.23,989.55,780.69
1947,103151,899.85,3,556.5,2699.55,1669.5
1947,202161,539.85,3,448.08,1619.55,1344.24
1948,3301,4.5,1,2.5,4.5,2.5
1948,101202,2939.85,1,2000.5,2939.85,2000.5
1949,1105,14.5,1,12.04,14.5,12.04
1950,1102,13.78,2,12.04,27.56,24.08
1950,101221,2939.85,1,2000.5,2939.85,2000.5
1951,301151,764.85,1,634.83,764.85,634.83
1951,301221,764.85,1,634.83,764.85,634.83
1952,2202,39.81,3,25.5,119.43,76.5
1953,1104,14.5,2,12.04,29,24.08
1954,2202,41.9,1,25.5,41.9,25.5
1954,303152,329.85,1,260.23,329.85,260.23
1955,303162,329.85,2,260.23,659.7,520.46
1956,1110,16.5,1,15,16.5,15
1956,102201,1739.85,1,1444.08,1739.85,1444.08
1956,402001,274.35,1,199.99,274.35,199.99
1957,5202,33.9,2,21.14,67.8,42.28
1957,5203,33.9,2,21.14,67.8,42.28
1957,103221,899.85,1,556.5,899.85,556.5
1958,7401,23.5,3,19.51,70.5,58.53
1958,103201,899.85,3,556.5,2699.55,1669.5
1958,303181,329.85,2,260.23,659.7,520.46
1959,303181,329.85,3,260.23,989.55,780.69
1960,2212,53.9,1,44.74,53.9,44.74
1960,103171,899.85,2,556.5,1799.7,1113
1960,103201,899.85,1,556.5,899.85,556.5
1961,2201,41.9,2,25.5,83.8,51
1961,302182,479.85,2,398.28,959.7,796.56
1962,301221,764.85,3,634.83,2294.55,1904.49
1963,303182,329.85,2,260.23,659.7,520.46
1964,2214,53.9,3,44.74,161.7,134.22
1964,202161,539.85,2,448.08,1079.7,896.16
1964,302162,479.85,1,398.28,479.85,398.28
1965,303201,329.85,3,260.23,989.55,780.69
1966,5202,32.21,2,21.14,64.42,42.28
1966,101221,2645.87,1,2000.5,2645.87,2000.5
1966,103181,899.85,3,556.5,2699.55,1669.5
1967,303202,329.85,2,260.23,659.7,520.46
1968,1111,16.5,2,15,33,30
1968,5403,13.78,2,12.04,27.56,24.08
1968,402002,274.35,1,199.99,274.35,199.99
1969,2209,48.51,3,44.74,145.53,134.22
1969,402001,274.35,3,199.99,823.05,599.97
1970,2203,41.9,3,25.5,125.7,76.5
1970,7403,36,1,29.88,36,29.88
1970,301151,764.85,1,634.83,764.85,634.83
1971,2201,41.9,3,25.5,125.7,76.5
1971,5202,33.9,1,21.14,33.9,21.14
1971,303222,329.85,1,260.23,329.85,260.23
1972,2208,53.9,3,44.74,161.7,134.22
1972,301201,764.85,3,634.83,2294.55,1904.49
1972,302161,479.85,2,398.28,959.7,796.56
1973,5303,37.9,1,31.46,37.9,31.46
1973,201221,832.35,2,556.5,1664.7,1113
1973,401002,253.67,1,233.94,253.67,233.94
1974,2205,41.9,3,25.5,125.7,76.5
1974,5402,14.5,1,12.04,14.5,12.04
1974,102221,1565.87,3,1444.08,4697.61,4332.24
1975,202221,539.85,3,448.08,1619.55,1344.24
1975,302161,479.85,2,398.28,959.7,796.56
1976,303221,329.85,3,260.23,989.55,780.69
1977,1101,14.5,3,12.04,43.5,36.12
1977,102151,1565.87,3,1444.08,4697.61,4332.24
1977,302221,479.85,1,398.28,479.85,398.28
1978,201161,832.35,1,556.5,832.35,556.5
