Order_ID,Order_Amount,Customer_ID,Employee_ID,Order_Date,Required_Date,Ship_Date,Courier_Website,Courier,Shipped,PO_No,Payment_Received
3026,832.35,104,6,16/05/2022,27/05/2022,18/05/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1627,479.85,24,7,17/05/2022,30/05/2022,23/05/2022,,Pickup,TRUE,,TRUE
3027,832.35,105,7,17/05/2022,30/05/2022,23/05/2022,,Pickup,TRUE,,TRUE
1628,6005,12,1,18/05/2022,24/05/2022,21/05/2022,http://www.loomis.com,Loomis,TRUE,1458,TRUE
3028,161.7,106,1,18/05/2022,24/05/2022,21/05/2022,http://www.loomis.com,Loomis,TRUE,1458,TRUE
1629,3370.14,35,3,19/05/2022,23/05/2022,20/05/2022,www.fedex.com,FedEx,TRUE,9086,TRUE
3029,107.8,107,3,19/05/2022,23/05/2022,20/05/2022,www.fedex.com,FedEx,TRUE,9086,TRUE
1630,51.4,38,4,20/05/2022,31/05/2022,24/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1631,33.9,71,6,20/05/2022,23/05/2022,20/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3030,1799.7,108,4,20/05/2022,31/05/2022,24/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3031,2939.85,109,6,20/05/2022,23/05/2022,20/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1632,97.02,27,7,21/05/2022,28/05/2022,25/05/2022,http://www.usps.com,Parcel Post,TRUE,5284,TRUE
1633,5879.7,2,7,21/05/2022,28/05/2022,23/05/2022,,Pickup,TRUE,9837,TRUE
1634,65.7,63,4,21/05/2022,30/05/2022,22/05/2022,http://www.purolator.com,Purolator,TRUE,9106,TRUE
1635,659.7,48,7,21/05/2022,31/05/2022,27/05/2022,,Pickup,TRUE,,TRUE
1636,7874.25,33,7,21/05/2022,29/05/2022,27/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
1637,27,77,1,21/05/2022,30/05/2022,27/05/2022,http://www.ups.com,UPS,TRUE,,TRUE
1638,40.5,53,3,21/05/2022,01/06/2022,22/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1639,33.9,19,6,21/05/2022,31/05/2022,21/05/2022,http://www.usps.com,Parcel Post,TRUE,4580,TRUE
3032,431.87,110,7,21/05/2022,28/05/2022,25/05/2022,http://www.usps.com,Parcel Post,TRUE,5284,TRUE
3033,8819.55,111,7,21/05/2022,28/05/2022,23/05/2022,,Pickup,TRUE,9837,TRUE
3034,49.5,112,4,21/05/2022,30/05/2022,22/05/2022,http://www.purolator.com,Purolator,TRUE,9106,TRUE
3035,41.9,113,7,21/05/2022,31/05/2022,27/05/2022,,Pickup,TRUE,,TRUE
3036,161.7,114,7,21/05/2022,29/05/2022,27/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
3037,43.5,115,1,21/05/2022,30/05/2022,27/05/2022,http://www.ups.com,UPS,TRUE,,TRUE
3038,13.5,116,3,21/05/2022,01/06/2022,22/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3039,52.5,117,6,21/05/2022,31/05/2022,21/05/2022,http://www.usps.com,Parcel Post,TRUE,4580,TRUE
1640,2735.25,45,1,22/05/2022,23/05/2022,22/05/2022,,Pickup,TRUE,,TRUE
3040,17.5,118,1,22/05/2022,23/05/2022,22/05/2022,,Pickup,TRUE,,TRUE
1641,1570.08,61,6,23/05/2022,23/05/2022,23/05/2022,http://www.ups.com,UPS,TRUE,,TRUE
1642,8159.4,65,7,23/05/2022,31/05/2022,29/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
1643,27,32,6,23/05/2022,28/05/2022,24/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
1644,2826.9,43,1,23/05/2022,23/05/2022,23/05/2022,http://www.ups.com,UPS,TRUE,5832,TRUE
1645,46.5,9,3,23/05/2022,27/05/2022,24/05/2022,http://www.purolator.com,Purolator,TRUE,3713,TRUE
1646,11553,60,1,23/05/2022,31/05/2022,29/05/2022,www.fedex.com,FedEx,TRUE,5730,TRUE
1647,355.26,65,4,23/05/2022,04/06/2022,30/05/2022,http://www.loomis.com,Loomis,TRUE,7125,TRUE
3041,12,119,6,23/05/2022,23/05/2022,23/05/2022,http://www.ups.com,UPS,TRUE,,TRUE
3042,313.36,120,7,23/05/2022,31/05/2022,29/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
3043,548.7,121,6,23/05/2022,28/05/2022,24/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
3044,33,122,1,23/05/2022,23/05/2022,23/05/2022,http://www.ups.com,UPS,TRUE,5832,TRUE
3045,33.9,123,3,23/05/2022,27/05/2022,24/05/2022,http://www.purolator.com,Purolator,TRUE,3713,TRUE
3046,125.7,124,1,23/05/2022,31/05/2022,29/05/2022,www.fedex.com,FedEx,TRUE,5730,TRUE
3047,33.9,125,4,23/05/2022,04/06/2022,30/05/2022,http://www.loomis.com,Loomis,TRUE,7125,TRUE
1648,413.85,67,3,24/05/2022,24/05/2022,24/05/2022,http://www.purolator.com,Purolator,TRUE,1871,TRUE
3048,989.55,126,3,24/05/2022,24/05/2022,24/05/2022,http://www.purolator.com,Purolator,TRUE,1871,TRUE
1649,1036.2,10,6,25/05/2022,30/05/2022,25/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1650,46.5,49,4,25/05/2022,03/06/2022,25/05/2022,,Pickup,TRUE,,TRUE
3049,59.7,127,6,25/05/2022,30/05/2022,25/05/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3050,959.7,128,4,25/05/2022,03/06/2022,25/05/2022,,Pickup,TRUE,,TRUE
1651,46.5,60,3,26/05/2022,01/06/2022,27/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
1652,14039.1,6,4,26/05/2022,07/06/2022,26/05/2022,http://www.purolator.com,Purolator,TRUE,9870,TRUE
1653,2781.6,32,6,26/05/2022,26/05/2022,26/05/2022,,Pickup,TRUE,,TRUE
1654,8819.55,12,3,26/05/2022,07/06/2022,04/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1655,2409.46,58,6,26/05/2022,29/05/2022,28/05/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3051,479.85,129,3,26/05/2022,01/06/2022,27/05/2022,www.fedex.com,FedEx,TRUE,,TRUE
3052,659.7,130,4,26/05/2022,07/06/2022,26/05/2022,http://www.purolator.com,Purolator,TRUE,9870,TRUE
3053,1079.7,131,6,26/05/2022,26/05/2022,26/05/2022,,Pickup,TRUE,,TRUE
3054,53.9,132,3,26/05/2022,07/06/2022,04/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
3055,479.85,133,6,26/05/2022,29/05/2022,28/05/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1656,72.9,14,7,27/05/2022,08/06/2022,04/06/2022,http://www.usps.com,Parcel Post,TRUE,5215,TRUE
1657,7646.1,69,3,27/05/2022,06/06/2022,03/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3056,125.7,134,7,27/05/2022,08/06/2022,04/06/2022,http://www.usps.com,Parcel Post,TRUE,5215,TRUE
3057,161.7,135,3,27/05/2022,06/06/2022,03/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1658,140.9,65,6,28/05/2022,31/05/2022,30/05/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3058,59.7,136,6,28/05/2022,31/05/2022,30/05/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1659,10605.18,22,3,29/05/2022,05/06/2022,31/05/2022,http://www.ups.com,UPS,TRUE,4995,TRUE
3059,4958.58,137,3,29/05/2022,05/06/2022,31/05/2022,http://www.ups.com,UPS,TRUE,4995,TRUE
1660,1103.2,27,1,30/05/2022,04/06/2022,31/05/2022,http://www.loomis.com,Loomis,TRUE,5186,TRUE
3060,49.5,138,1,30/05/2022,04/06/2022,31/05/2022,http://www.loomis.com,Loomis,TRUE,5186,TRUE
1661,67.8,34,7,31/05/2022,01/06/2022,31/05/2022,http://www.ups.com,UPS,TRUE,,TRUE
1662,67.8,16,4,31/05/2022,08/06/2022,07/06/2022,http://www.usps.com,Parcel Post,TRUE,2797,TRUE
1663,101.7,69,3,31/05/2022,03/06/2022,31/05/2022,http://www.purolator.com,Purolator,TRUE,1399,TRUE
1664,556.35,76,7,31/05/2022,04/06/2022,02/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3061,39.8,139,7,31/05/2022,01/06/2022,31/05/2022,http://www.ups.com,UPS,TRUE,,TRUE
3062,274.35,140,4,31/05/2022,08/06/2022,07/06/2022,http://www.usps.com,Parcel Post,TRUE,2797,TRUE
3063,65.7,141,3,31/05/2022,03/06/2022,31/05/2022,http://www.purolator.com,Purolator,TRUE,1399,TRUE
3064,23.5,142,7,31/05/2022,04/06/2022,02/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1665,161.2,31,9,01/06/2022,11/06/2022,04/06/2022,www.fedex.com,FedEx,TRUE,7663,TRUE
1666,10662.75,27,4,01/06/2022,02/06/2022,01/06/2022,http://www.loomis.com,Loomis,TRUE,2497,TRUE
1667,959.7,31,7,01/06/2022,02/06/2022,01/06/2022,,Pickup,TRUE,,TRUE
1668,1138.09,4,3,01/06/2022,11/06/2022,09/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1669,8945.25,55,9,01/06/2022,09/06/2022,05/06/2022,http://www.ups.com,UPS,TRUE,2174,TRUE
1670,67.8,57,7,01/06/2022,02/06/2022,01/06/2022,http://www.loomis.com,Loomis,TRUE,5583,TRUE
3065,45,143,9,01/06/2022,11/06/2022,04/06/2022,www.fedex.com,FedEx,TRUE,7663,TRUE
3066,479.85,144,4,01/06/2022,02/06/2022,01/06/2022,http://www.loomis.com,Loomis,TRUE,2497,TRUE
3067,107.8,145,7,01/06/2022,02/06/2022,01/06/2022,,Pickup,TRUE,,TRUE
3068,17.5,146,3,01/06/2022,11/06/2022,09/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3069,5879.7,147,9,01/06/2022,09/06/2022,05/06/2022,http://www.ups.com,UPS,TRUE,2174,TRUE
3070,64.42,148,7,01/06/2022,02/06/2022,01/06/2022,http://www.loomis.com,Loomis,TRUE,5583,TRUE
1671,1739.85,75,7,02/06/2022,02/06/2022,02/06/2022,http://www.loomis.com,Loomis,TRUE,4422,TRUE
1672,101.7,25,6,02/06/2022,13/06/2022,12/06/2022,http://www.loomis.com,Loomis,TRUE,2825,TRUE
1673,1529.7,46,7,02/06/2022,02/06/2022,02/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1674,101.7,24,4,02/06/2022,08/06/2022,02/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3071,3305.72,149,7,02/06/2022,02/06/2022,02/06/2022,http://www.loomis.com,Loomis,TRUE,4422,TRUE
3072,17.5,150,6,02/06/2022,13/06/2022,12/06/2022,http://www.loomis.com,Loomis,TRUE,2825,TRUE
3073,33.9,151,7,02/06/2022,02/06/2022,02/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3074,33.9,152,4,02/06/2022,08/06/2022,02/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1675,6269.25,26,9,03/06/2022,03/06/2022,03/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1676,3493.65,45,9,03/06/2022,15/06/2022,03/06/2022,http://www.usps.com,Parcel Post,TRUE,7136,TRUE
3075,97.02,153,9,03/06/2022,03/06/2022,03/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3076,5879.7,154,9,03/06/2022,15/06/2022,03/06/2022,http://www.usps.com,Parcel Post,TRUE,7136,TRUE
1677,43.5,37,9,04/06/2022,08/06/2022,06/06/2022,http://www.usps.com,Parcel Post,TRUE,7113,TRUE
3077,65.7,155,9,04/06/2022,08/06/2022,06/06/2022,http://www.usps.com,Parcel Post,TRUE,7113,TRUE
1678,1463.35,12,4,05/06/2022,16/06/2022,06/06/2022,,Pickup,TRUE,,TRUE
1679,329.85,48,6,05/06/2022,11/06/2022,08/06/2022,,Pickup,TRUE,,TRUE
1680,554.35,58,7,05/06/2022,07/06/2022,06/06/2022,http://www.loomis.com,Loomis,TRUE,7534,TRUE
1681,43.8,62,3,05/06/2022,09/06/2022,07/06/2022,http://www.usps.com,Parcel Post,TRUE,6803,TRUE
1682,3248.25,29,6,05/06/2022,10/06/2022,06/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1683,1025.55,37,9,05/06/2022,11/06/2022,10/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3078,659.7,156,4,05/06/2022,16/06/2022,06/06/2022,,Pickup,TRUE,,TRUE
3079,5879.7,157,6,05/06/2022,11/06/2022,08/06/2022,,Pickup,TRUE,,TRUE
3080,1664.7,158,7,05/06/2022,07/06/2022,06/06/2022,http://www.loomis.com,Loomis,TRUE,7534,TRUE
3081,329.85,159,3,05/06/2022,09/06/2022,07/06/2022,http://www.usps.com,Parcel Post,TRUE,6803,TRUE
3082,27,160,6,05/06/2022,10/06/2022,06/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3083,40.5,161,9,05/06/2022,11/06/2022,10/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1684,592.7,17,3,06/06/2022,17/06/2022,15/06/2022,http://www.purolator.com,Purolator,TRUE,7889,TRUE
1685,49.5,31,6,06/06/2022,11/06/2022,08/06/2022,http://www.ups.com,UPS,TRUE,4155,TRUE
1686,63.4,2,4,06/06/2022,14/06/2022,07/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1687,879.45,50,4,06/06/2022,11/06/2022,06/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1688,3824.25,74,1,06/06/2022,18/06/2022,06/06/2022,,Pickup,TRUE,4613,TRUE
1689,4096.74,31,9,06/06/2022,12/06/2022,10/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1690,692.7,42,7,06/06/2022,17/06/2022,09/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1691,101.7,63,7,06/06/2022,10/06/2022,06/06/2022,http://www.purolator.com,Purolator,TRUE,8256,TRUE
3084,33.9,162,3,06/06/2022,17/06/2022,15/06/2022,http://www.purolator.com,Purolator,TRUE,7889,TRUE
3085,35.7,163,6,06/06/2022,11/06/2022,08/06/2022,http://www.ups.com,UPS,TRUE,4155,TRUE
3086,2699.55,164,4,06/06/2022,14/06/2022,07/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3087,14.5,165,4,06/06/2022,11/06/2022,06/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3088,790.73,166,1,06/06/2022,18/06/2022,06/06/2022,,Pickup,TRUE,4613,TRUE
3089,764.85,167,9,06/06/2022,12/06/2022,10/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3090,2939.85,168,7,06/06/2022,17/06/2022,09/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3091,5219.55,169,7,06/06/2022,10/06/2022,06/06/2022,http://www.purolator.com,Purolator,TRUE,8256,TRUE
1692,65.4,36,6,07/06/2022,13/06/2022,11/06/2022,http://www.ups.com,UPS,TRUE,3838,TRUE
1693,53.9,17,7,07/06/2022,14/06/2022,12/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3092,27,170,6,07/06/2022,13/06/2022,11/06/2022,http://www.ups.com,UPS,TRUE,3838,TRUE
3093,2497.05,171,7,07/06/2022,14/06/2022,12/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1694,101.7,6,7,08/06/2022,12/06/2022,09/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1695,959.7,4,6,08/06/2022,15/06/2022,08/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1696,23.8,10,9,08/06/2022,20/06/2022,13/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1697,111.9,21,1,08/06/2022,19/06/2022,18/06/2022,,Pickup,TRUE,9350,TRUE
1698,430.56,19,4,08/06/2022,20/06/2022,18/06/2022,www.fedex.com,FedEx,TRUE,6908,TRUE
3094,329.85,172,7,08/06/2022,12/06/2022,09/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3095,46.5,173,6,08/06/2022,15/06/2022,08/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3096,33.9,174,9,08/06/2022,20/06/2022,13/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3097,8819.55,175,1,08/06/2022,19/06/2022,18/06/2022,,Pickup,TRUE,9350,TRUE
3098,2699.55,176,4,08/06/2022,20/06/2022,18/06/2022,www.fedex.com,FedEx,TRUE,6908,TRUE
1699,29.94,59,7,09/06/2022,14/06/2022,11/06/2022,http://www.usps.com,Parcel Post,TRUE,8694,TRUE
1700,548.7,36,6,09/06/2022,17/06/2022,11/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1701,113.7,14,1,09/06/2022,21/06/2022,09/06/2022,http://www.ups.com,UPS,TRUE,6833,TRUE
3099,41.9,177,7,09/06/2022,14/06/2022,11/06/2022,http://www.usps.com,Parcel Post,TRUE,8694,TRUE
3100,313.36,178,6,09/06/2022,17/06/2022,11/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3101,43.5,179,1,09/06/2022,21/06/2022,09/06/2022,http://www.ups.com,UPS,TRUE,6833,TRUE
1702,764.85,48,4,10/06/2022,19/06/2022,12/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3102,40.5,180,4,10/06/2022,19/06/2022,12/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1703,43.5,27,4,11/06/2022,24/06/2022,22/06/2022,http://www.ups.com,UPS,TRUE,4408,TRUE
1704,761.4,5,6,11/06/2022,11/06/2022,11/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1705,269.5,16,6,11/06/2022,12/06/2022,11/06/2022,,Pickup,TRUE,4713,TRUE
3103,329.85,181,4,11/06/2022,24/06/2022,22/06/2022,http://www.ups.com,UPS,TRUE,4408,TRUE
3104,33,182,6,11/06/2022,11/06/2022,11/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3105,43.5,183,6,11/06/2022,12/06/2022,11/06/2022,,Pickup,TRUE,4713,TRUE
1706,683.2,64,4,12/06/2022,13/06/2022,12/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1707,3985.13,73,9,12/06/2022,12/06/2022,12/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3106,959.7,184,4,12/06/2022,13/06/2022,12/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3107,46.5,185,9,12/06/2022,12/06/2022,12/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1708,52.5,70,6,13/06/2022,20/06/2022,18/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1709,1445.1,29,1,13/06/2022,25/06/2022,21/06/2022,http://www.purolator.com,Purolator,TRUE,8831,TRUE
1710,2318.1,53,1,13/06/2022,15/06/2022,13/06/2022,,Pickup,TRUE,,TRUE
1711,565.55,76,3,13/06/2022,24/06/2022,23/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1712,43.5,20,3,13/06/2022,19/06/2022,15/06/2022,,Pickup,TRUE,,TRUE
1713,43.5,17,6,13/06/2022,16/06/2022,13/06/2022,http://www.usps.com,Parcel Post,TRUE,6754,TRUE
1714,33,19,3,13/06/2022,18/06/2022,17/06/2022,http://www.purolator.com,Purolator,TRUE,8659,TRUE
1715,2324.55,34,7,13/06/2022,19/06/2022,17/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3108,46.5,186,6,13/06/2022,20/06/2022,18/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3109,8819.55,187,1,13/06/2022,25/06/2022,21/06/2022,http://www.purolator.com,Purolator,TRUE,8831,TRUE
3110,5219.55,188,1,13/06/2022,15/06/2022,13/06/2022,,Pickup,TRUE,,TRUE
3111,832.35,189,3,13/06/2022,24/06/2022,23/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3112,959.7,190,3,13/06/2022,19/06/2022,15/06/2022,,Pickup,TRUE,,TRUE
3113,989.55,191,6,13/06/2022,16/06/2022,13/06/2022,http://www.usps.com,Parcel Post,TRUE,6754,TRUE
3114,8819.55,192,3,13/06/2022,18/06/2022,17/06/2022,http://www.purolator.com,Purolator,TRUE,8659,TRUE
3115,14.5,193,7,13/06/2022,19/06/2022,17/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1716,70.5,16,6,14/06/2022,15/06/2022,14/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1717,70.5,1,7,14/06/2022,24/06/2022,15/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3116,2065.11,194,6,14/06/2022,15/06/2022,14/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3117,329.85,195,7,14/06/2022,24/06/2022,15/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1718,15492.32,22,4,15/06/2022,22/06/2022,20/06/2022,http://www.usps.com,Parcel Post,TRUE,4114,TRUE
3118,14.5,196,4,15/06/2022,22/06/2022,20/06/2022,http://www.usps.com,Parcel Post,TRUE,4114,TRUE
1719,36,42,7,16/06/2022,21/06/2022,18/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1720,959.85,34,3,16/06/2022,24/06/2022,16/06/2022,http://www.purolator.com,Purolator,TRUE,2713,TRUE
1721,226.23,33,7,16/06/2022,29/06/2022,18/06/2022,http://www.loomis.com,Loomis,TRUE,6711,TRUE
3119,16.5,197,7,16/06/2022,21/06/2022,18/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3120,41.9,198,3,16/06/2022,24/06/2022,16/06/2022,http://www.purolator.com,Purolator,TRUE,2713,TRUE
3121,101.7,199,7,16/06/2022,29/06/2022,18/06/2022,http://www.loomis.com,Loomis,TRUE,6711,TRUE
1722,2699.55,25,3,17/06/2022,30/06/2022,20/06/2022,http://www.ups.com,UPS,TRUE,1282,TRUE
1723,845.55,45,9,17/06/2022,20/06/2022,17/06/2022,http://www.loomis.com,Loomis,TRUE,8136,TRUE
1724,1690.05,31,6,17/06/2022,24/06/2022,22/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1725,1119.5,49,3,17/06/2022,28/06/2022,27/06/2022,http://www.usps.com,Parcel Post,TRUE,5477,TRUE
1726,5912.7,15,4,17/06/2022,23/06/2022,22/06/2022,,Pickup,TRUE,5199,TRUE
1727,18,54,3,17/06/2022,23/06/2022,19/06/2022,http://www.loomis.com,Loomis,TRUE,5516,TRUE
1728,30,25,7,17/06/2022,20/06/2022,18/06/2022,http://www.loomis.com,Loomis,TRUE,8629,TRUE
3122,5879.7,200,3,17/06/2022,30/06/2022,20/06/2022,http://www.ups.com,UPS,TRUE,1282,TRUE
3123,1664.7,201,9,17/06/2022,20/06/2022,17/06/2022,http://www.loomis.com,Loomis,TRUE,8136,TRUE
3124,43.5,202,6,17/06/2022,24/06/2022,22/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3125,53.9,203,3,17/06/2022,28/06/2022,27/06/2022,http://www.usps.com,Parcel Post,TRUE,5477,TRUE
3126,43.5,204,4,17/06/2022,23/06/2022,22/06/2022,,Pickup,TRUE,5199,TRUE
3127,8819.55,205,3,17/06/2022,23/06/2022,19/06/2022,http://www.loomis.com,Loomis,TRUE,5516,TRUE
3128,940.08,206,7,17/06/2022,20/06/2022,18/06/2022,http://www.loomis.com,Loomis,TRUE,8629,TRUE
1729,47,76,9,18/06/2022,01/07/2022,18/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1730,44.19,26,9,18/06/2022,26/06/2022,23/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
1731,47,36,6,18/06/2022,29/06/2022,23/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1732,35,46,9,18/06/2022,21/06/2022,18/06/2022,http://www.usps.com,Parcel Post,TRUE,1261,TRUE
1733,108,58,7,18/06/2022,29/06/2022,25/06/2022,http://www.purolator.com,Purolator,TRUE,1247,TRUE
3129,845.55,207,9,18/06/2022,01/07/2022,18/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3130,23.5,208,9,18/06/2022,26/06/2022,23/06/2022,http://www.ups.com,UPS,TRUE,,TRUE
3131,1079.7,209,6,18/06/2022,29/06/2022,23/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3132,67.8,210,9,18/06/2022,21/06/2022,18/06/2022,http://www.usps.com,Parcel Post,TRUE,1261,TRUE
3133,67.8,211,7,18/06/2022,29/06/2022,25/06/2022,http://www.purolator.com,Purolator,TRUE,1247,TRUE
1734,277.3,50,9,19/06/2022,21/06/2022,20/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1735,896.71,6,7,19/06/2022,21/06/2022,19/06/2022,www.fedex.com,FedEx,TRUE,1629,TRUE
1736,72,21,3,19/06/2022,27/06/2022,26/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1737,3024.85,67,4,19/06/2022,27/06/2022,24/06/2022,http://www.loomis.com,Loomis,TRUE,4367,TRUE
1738,1030.08,41,6,19/06/2022,02/07/2022,28/06/2022,,Pickup,TRUE,,TRUE
1739,5321.25,8,3,19/06/2022,25/06/2022,21/06/2022,http://www.loomis.com,Loomis,TRUE,9458,TRUE
1740,8819.55,71,9,19/06/2022,23/06/2022,19/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1741,6629.1,15,4,19/06/2022,28/06/2022,24/06/2022,http://www.purolator.com,Purolator,TRUE,2442,TRUE
1742,2850.85,70,4,19/06/2022,29/06/2022,19/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3134,101.7,212,9,19/06/2022,21/06/2022,20/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
3135,16.5,213,7,19/06/2022,21/06/2022,19/06/2022,www.fedex.com,FedEx,TRUE,1629,TRUE
3136,539.85,214,3,19/06/2022,27/06/2022,26/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
3137,14.5,215,4,19/06/2022,27/06/2022,24/06/2022,http://www.loomis.com,Loomis,TRUE,4367,TRUE
3138,33,216,6,19/06/2022,02/07/2022,28/06/2022,,Pickup,TRUE,,TRUE
3139,113.7,217,3,19/06/2022,25/06/2022,21/06/2022,http://www.loomis.com,Loomis,TRUE,9458,TRUE
3140,43.5,218,9,19/06/2022,23/06/2022,19/06/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
3141,8819.55,219,4,19/06/2022,28/06/2022,24/06/2022,http://www.purolator.com,Purolator,TRUE,2442,TRUE
3142,1799.7,220,4,19/06/2022,29/06/2022,19/06/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1743,1489.05,2,7,20/06/2022,01/07/2022,23/06/2022,http://www.usps.com,Parcel Post,TRUE,2149,TRUE
1744,1276.74,55,3,20/06/2022,25/06/2022,21/06/2022,http://www.usps.com,Parcel Post,TRUE,7124,TRUE
1745,5879.7,77,6,20/06/2022,23/06/2022,20/06/2022,www.fedex.com,FedEx,TRUE,,TRUE
1746,6467.35,19,7,20/06/2022,28/06/2022,27/06/2022,http://www.usps.com,Parcel Post,TRUE,2352,TRUE
1747,1334.9,7,9,20/06/2022,25/06/2022,21/06/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1748,1784.75,55,1,20/06/2022,25/06/2022,20/06/2022,www.fedex.com,FedEx,TRUE,2363,TRUE
1749,8819.55,22,6,20/06/2022,24/06/2022,22/06/2022,http://www.ups.com,UPS,TRUE,8592,TRUE
1750,1025.55,77,1,20/06/2022,27/06/2022,26/06/2022,,Pickup,TRUE,3917,TRUE
1751,7981.41,55,6,20/06/2022,30/06/2022,25/06/2022,www.fedex.com,FedEx,TRUE,9505,TRUE
